snapshot_id,hospital_id,snapshot_time,ed_beds_available,icu_beds_available,ct_available,cath_lab_available,trauma_bays_available,ventilators_available,isolation_beds_available,blood_o_units_available,nurse_team_available,crowding_index
RS0002719,H004,2026/1/30 12:00,8,0,0,0,0,2,8,17,1,0.402
RS0002720,H005,2026/1/30 12:00,10,0,1,1,1,5,2,20,1,0.642
RS0002721,H001,2026/1/30 16:00,16,4,1,1,1,3,4,20,1,0.665
RS0002722,H002,2026/1/30 16:00,11,3,1,1,0,3,3,10,1,0.598
RS0002723,H003,2026/1/30 16:00,9,2,1,0,1,1,2,11,1,0.734
RS0002724,H004,2026/1/30 16:00,3,1,1,0,0,0,1,14,1,0.719
RS0002725,H005,2026/1/30 16:00,12,5,1,1,3,3,5,13,1,0.679
RS0002726,H001,2026/1/30 20:00,5,7,1,1,0,5,3,12,1,0.799
RS0002727,H002,2026/1/30 20:00,4,6,1,1,0,0,6,14,1,0.914
RS0002728,H003,2026/1/30 20:00,8,0,1,0,0,4,2,15,1,0.592
RS0002729,H004,2026/1/30 20:00,3,1,1,0,0,0,2,6,1,0.898
RS0002730,H005,2026/1/30 20:00,2,5,1,1,2,3,6,15,1,0.877
RS0002731,H001,2026/1/31 00:00,19,7,1,1,2,3,7,12,1,0.501
RS0002732,H002,2026/1/31 00:00,3,4,1,1,1,3,7,14,1,0.922
RS0002733,H003,2026/1/31 00:00,2,0,1,0,0,4,7,13,1,0.905
RS0002734,H004,2026/1/31 00:00,8,7,1,0,1,2,7,15,1,0.599
RS0002735,H005,2026/1/31 00:00,1,2,1,1,0,2,7,10,1,0.893
RS0002736,H001,2026/1/31 04:00,10,6,1,0,3,6,7,16,1,0.681
RS0002737,H002,2026/1/31 04:00,12,3,1,1,2,4,2,11,1,0.579
RS0002738,H003,2026/1/31 04:00,12,4,1,0,2,3,2,19,1,0.617
RS0002739,H004,2026/1/31 04:00,1,0,1,0,0,0,5,18,1,0.944
RS0002740,H005,2026/1/31 04:00,15,8,1,1,0,5,4,10,1,0.548
RS0002741,H001,2026/1/31 08:00,13,0,1,1,4,4,3,17,1,0.778
RS0002742,H002,2026/1/31 08:00,4,0,1,1,0,1,2,19,1,0.946
RS0002743,H003,2026/1/31 08:00,2,4,1,0,1,0,5,21,1,0.929
RS0002744,H004,2026/1/31 08:00,1,0,1,0,1,0,6,16,1,0.977
RS0002745,H005,2026/1/31 08:00,11,3,1,1,0,5,3,14,1,0.789
RS0002746,H001,2026/1/31 12:00,9,11,1,1,2,8,6,16,1,0.929
RS0002747,H002,2026/1/31 12:00,3,3,1,1,0,0,2,12,1,0.806
RS0002748,H003,2026/1/31 12:00,7,3,1,0,0,0,7,11,1,0.833
RS0002749,H004,2026/1/31 12:00,4,4,1,0,0,1,7,18,1,0.72
RS0002750,H005,2026/1/31 12:00,8,1,1,1,0,3,3,22,1,0.755
RS0002751,H001,2026/1/31 16:00,15,6,1,1,0,4,6,16,1,0.75
RS0002752,H002,2026/1/31 16:00,6,0,1,1,2,4,4,6,1,0.893
RS0002753,H003,2026/1/31 16:00,0,3,1,0,0,4,2,18,1,1
RS0002754,H004,2026/1/31 16:00,1,0,1,0,0,0,4,12,1,0.885
RS0002755,H005,2026/1/31 16:00,6,0,1,1,2,1,3,7,1,0.776
RS0002756,H001,2026/1/31 20:00,10,2,1,1,1,3,3,8,1,0.892
RS0002757,H002,2026/1/31 20:00,8,2,1,1,2,3,3,13,1,0.826
RS0002758,H003,2026/1/31 20:00,2,0,1,0,0,0,5,10,1,0.907
RS0002759,H004,2026/1/31 20:00,1,0,1,0,0,0,3,7,1,0.881
RS0002760,H005,2026/1/31 20:00,9,5,1,1,2,3,3,15,1,0.873
RS0002761,H001,2026/2/1 00:00,10,4,1,1,2,3,5,16,0,0.734
RS0002762,H002,2026/2/1 00:00,6,4,1,1,0,3,2,19,1,0.861
RS0002763,H003,2026/2/1 00:00,5,0,1,0,0,2,4,15,1,0.732
RS0002764,H004,2026/2/1 00:00,3,0,0,0,1,0,2,18,1,0.954
RS0002765,H005,2026/2/1 00:00,10,3,1,1,0,4,4,24,1,0.738
RS0002766,H001,2026/2/1 04:00,13,4,1,1,1,1,6,20,1,0.693
RS0002767,H002,2026/2/1 04:00,9,1,1,1,0,3,4,13,1,0.848
RS0002768,H003,2026/2/1 04:00,1,0,1,0,0,3,4,15,1,1
RS0002769,H004,2026/2/1 04:00,2,0,1,0,0,4,5,19,1,0.858
RS0002770,H005,2026/2/1 04:00,12,3,1,1,1,5,3,20,1,0.659
RS0002771,H001,2026/2/1 08:00,11,11,1,1,0,5,3,22,1,0.818
RS0002772,H002,2026/2/1 08:00,9,2,1,1,2,4,2,22,1,0.814
RS0002773,H003,2026/2/1 08:00,10,1,1,0,2,1,3,18,1,0.5
RS0002774,H004,2026/2/1 08:00,6,2,1,0,1,2,3,9,1,0.716
RS0002775,H005,2026/2/1 08:00,19,8,1,1,0,4,2,23,1,0.561
RS0002776,H001,2026/2/1 12:00,13,0,1,1,0,0,4,10,1,0.825
RS0002777,H002,2026/2/1 12:00,7,0,1,1,0,2,1,23,1,0.88
RS0002778,H003,2026/2/1 12:00,6,6,1,0,0,2,6,18,1,0.773
RS0002779,H004,2026/2/1 12:00,6,0,1,0,0,0,1,8,1,0.709
RS0002780,H005,2026/2/1 12:00,10,5,1,1,0,3,1,15,1,0.647
RS0002781,H001,2026/2/1 16:00,15,7,1,1,0,5,3,8,1,0.773
RS0002782,H002,2026/2/1 16:00,3,4,1,1,2,6,0,12,1,0.861
RS0002783,H003,2026/2/1 16:00,6,5,1,0,1,1,4,11,1,0.83
RS0002784,H004,2026/2/1 16:00,1,2,1,0,1,0,4,14,1,1
RS0002785,H005,2026/2/1 16:00,7,4,1,1,0,1,3,15,0,0.749
RS0002786,H001,2026/2/1 20:00,10,1,1,1,0,5,0,20,1,0.667
RS0002787,H002,2026/2/1 20:00,10,5,1,1,0,3,5,17,1,0.7
RS0002788,H003,2026/2/1 20:00,3,0,1,0,0,1,3,14,1,1
RS0002789,H004,2026/2/1 20:00,1,0,1,0,0,1,3,10,1,0.847
RS0002790,H005,2026/2/1 20:00,10,3,1,1,1,2,3,15,1,0.651
RS0002791,H001,2026/2/2 00:00,17,3,1,1,2,8,5,20,1,0.61
RS0002792,H002,2026/2/2 00:00,11,4,1,0,0,1,4,16,1,0.723
RS0002793,H003,2026/2/2 00:00,4,3,1,0,2,3,8,8,1,0.936
RS0002794,H004,2026/2/2 00:00,2,6,1,0,0,3,4,21,1,0.915
RS0002795,H005,2026/2/2 00:00,15,3,1,1,2,3,6,10,1,0.558
RS0002796,H001,2026/2/2 04:00,14,7,1,0,1,4,1,21,1,0.598
RS0002797,H002,2026/2/2 04:00,17,0,1,1,0,8,5,14,0,0.568
RS0002798,H003,2026/2/2 04:00,9,8,1,0,1,2,2,12,1,0.721
RS0002799,H004,2026/2/2 04:00,1,2,1,0,1,2,4,21,1,1
RS0002800,H005,2026/2/2 04:00,11,6,1,1,4,5,2,24,1,0.85
RS0002801,H001,2026/2/2 08:00,13,2,1,1,3,6,4,13,1,0.68
RS0002802,H002,2026/2/2 08:00,6,0,1,1,0,3,7,18,1,0.748
RS0002803,H003,2026/2/2 08:00,11,2,0,0,1,5,5,25,1,0.55
RS0002804,H004,2026/2/2 08:00,4,2,1,0,0,0,5,25,1,0.803
RS0002805,H005,2026/2/2 08:00,8,6,0,1,2,4,3,11,1,0.929
RS0002806,H001,2026/2/2 12:00,7,5,1,0,0,3,6,23,1,0.76
RS0002807,H002,2026/2/2 12:00,5,8,1,1,1,2,4,15,1,0.856
RS0002808,H003,2026/2/2 12:00,7,5,0,0,0,4,4,5,1,0.829
RS0002809,H004,2026/2/2 12:00,0,4,1,0,1,0,2,17,1,1
RS0002810,H005,2026/2/2 12:00,12,5,1,1,1,4,2,16,1,0.653
RS0002811,H001,2026/2/2 16:00,9,7,1,1,0,4,3,13,1,0.816
RS0002812,H002,2026/2/2 16:00,14,6,1,1,0,2,0,13,1,0.564
RS0002813,H003,2026/2/2 16:00,3,0,1,0,0,0,7,13,1,1
RS0002814,H004,2026/2/2 16:00,3,0,1,0,1,2,5,8,1,0.781
RS0002815,H005,2026/2/2 16:00,11,7,1,1,0,2,2,11,1,0.77
RS0002816,H001,2026/2/2 20:00,14,6,1,1,1,7,3,19,1,0.787
RS0002817,H002,2026/2/2 20:00,5,0,1,1,1,0,5,14,0,0.759
RS0002818,H003,2026/2/2 20:00,10,2,1,0,1,2,3,6,1,0.58
RS0002819,H004,2026/2/2 20:00,6,7,1,0,0,2,7,4,1,0.723
RS0002820,H005,2026/2/2 20:00,10,4,1,1,0,6,5,10,1,0.709
RS0002821,H001,2026/2/3 00:00,19,3,1,1,1,7,2,17,1,0.656
RS0002822,H002,2026/2/3 00:00,13,2,1,1,1,6,6,21,1,0.553
RS0002823,H003,2026/2/3 00:00,10,0,1,0,2,3,4,9,1,0.663
RS0002824,H004,2026/2/3 00:00,12,0,1,0,1,0,4,20,1,0.309
RS0002825,H005,2026/2/3 00:00,11,6,1,1,2,6,9,14,1,0.805
RS0002826,H001,2026/2/3 04:00,15,9,1,1,1,6,6,21,1,0.636
RS0002827,H002,2026/2/3 04:00,16,3,1,1,1,7,8,22,1,0.607
RS0002828,H003,2026/2/3 04:00,10,0,1,0,0,2,5,18,1,0.67
RS0002829,H004,2026/2/3 04:00,5,1,1,0,0,2,7,24,1,0.831
RS0002830,H005,2026/2/3 04:00,14,8,1,0,2,5,5,16,1,0.714
RS0002831,H001,2026/2/3 08:00,13,4,1,1,0,5,5,21,1,0.73
RS0002832,H002,2026/2/3 08:00,7,3,1,1,0,0,5,27,1,0.852
RS0002833,H003,2026/2/3 08:00,6,2,1,0,1,2,6,13,1,0.675
RS0002834,H004,2026/2/3 08:00,5,0,1,0,0,0,3,16,1,0.67
RS0002835,H005,2026/2/3 08:00,13,5,1,1,0,5,5,12,1,0.796
RS0002836,H001,2026/2/3 12:00,7,4,1,1,0,5,5,10,1,0.762
RS0002837,H002,2026/2/3 12:00,6,3,1,1,0,3,5,13,1,0.852
RS0002838,H003,2026/2/3 12:00,2,0,0,0,0,4,4,8,1,0.818
RS0002839,H004,2026/2/3 12:00,3,8,1,0,0,0,9,14,1,0.895
RS0002840,H005,2026/2/3 12:00,12,5,1,1,1,1,5,6,1,0.818
RS0002841,H001,2026/2/3 16:00,13,5,1,1,0,3,3,23,1,0.603
RS0002842,H002,2026/2/3 16:00,1,1,1,1,0,3,7,8,1,1
RS0002843,H003,2026/2/3 16:00,6,0,1,0,1,2,5,2,1,0.717
RS0002844,H004,2026/2/3 16:00,13,1,1,0,0,1,5,8,1,0.162
RS0002845,H005,2026/2/3 16:00,8,5,1,1,1,3,3,10,1,0.698
RS0002846,H001,2026/2/3 20:00,8,4,1,1,0,6,4,15,0,0.778
RS0002847,H002,2026/2/3 20:00,4,4,1,1,0,7,6,16,1,0.969
RS0002848,H003,2026/2/3 20:00,3,0,1,0,0,3,4,8,1,0.937
RS0002849,H004,2026/2/3 20:00,5,0,1,0,0,0,4,14,1,0.764
RS0002850,H005,2026/2/3 20:00,17,3,1,1,0,4,3,7,1,0.483
RS0002851,H001,2026/2/4 00:00,6,4,1,0,0,8,4,17,1,0.877
RS0002852,H002,2026/2/4 00:00,11,0,1,1,2,5,8,22,1,0.779
RS0002853,H003,2026/2/4 00:00,4,6,1,0,2,2,7,27,1,0.94
RS0002854,H004,2026/2/4 00:00,4,6,1,0,1,2,3,17,1,0.741
RS0002855,H005,2026/2/4 00:00,7,8,0,1,0,7,3,14,1,0.737
RS0002856,H001,2026/2/4 04:00,12,7,1,1,2,5,7,27,1,0.641
RS0002857,H002,2026/2/4 04:00,15,3,1,1,0,1,3,11,1,0.632
RS0002858,H003,2026/2/4 04:00,9,5,1,0,0,3,7,15,1,0.683
RS0002859,H004,2026/2/4 04:00,4,0,1,0,1,1,5,14,1,0.666
RS0002860,H005,2026/2/4 04:00,11,3,1,0,1,1,4,16,1,0.699
RS0002861,H001,2026/2/4 08:00,15,6,1,0,1,9,4,17,1,0.682
RS0002862,H002,2026/2/4 08:00,16,3,1,1,1,2,4,20,1,0.469
RS0002863,H003,2026/2/4 08:00,9,4,1,0,1,5,5,13,1,0.68
RS0002864,H004,2026/2/4 08:00,4,4,1,0,1,1,4,12,1,0.896
RS0002865,H005,2026/2/4 08:00,16,6,1,1,1,3,4,10,1,0.517
RS0002866,H001,2026/2/4 12:00,8,5,1,1,1,6,4,6,1,0.732
RS0002867,H002,2026/2/4 12:00,11,4,1,1,1,5,0,9,1,0.638
RS0002868,H003,2026/2/4 12:00,8,6,1,0,2,1,4,21,1,0.662
RS0002869,H004,2026/2/4 12:00,7,2,1,0,0,0,0,14,1,0.57
RS0002870,H005,2026/2/4 12:00,6,6,1,1,3,0,2,23,1,0.919
RS0002871,H001,2026/2/4 16:00,13,10,1,1,1,4,3,4,1,0.723
RS0002872,H002,2026/2/4 16:00,12,5,1,1,1,3,2,10,1,0.563
RS0002873,H003,2026/2/4 16:00,10,7,1,0,0,0,0,11,1,0.675
RS0002874,H004,2026/2/4 16:00,5,7,1,0,1,1,0,15,1,0.721
RS0002875,H005,2026/2/4 16:00,21,3,1,1,0,7,5,19,1,0.569
RS0002876,H001,2026/2/4 20:00,16,6,1,1,2,6,6,14,0,0.643
RS0002877,H002,2026/2/4 20:00,8,2,1,1,1,0,3,10,1,0.692
RS0002878,H003,2026/2/4 20:00,8,1,1,0,1,2,5,17,1,0.702
RS0002879,H004,2026/2/4 20:00,10,0,1,0,0,3,5,21,1,0.452
RS0002880,H005,2026/2/4 20:00,6,5,1,0,0,3,7,20,1,0.89
RS0002881,H001,2026/2/5 00:00,20,8,1,1,0,4,6,23,1,0.637
RS0002882,H002,2026/2/5 00:00,9,4,1,1,1,1,7,16,1,0.728
RS0002883,H003,2026/2/5 00:00,3,5,1,0,1,2,6,14,1,0.827
RS0002884,H004,2026/2/5 00:00,13,5,1,0,0,3,3,21,1,0.242
RS0002885,H005,2026/2/5 00:00,9,8,1,1,0,6,4,18,1,0.686
RS0002886,H001,2026/2/5 04:00,15,11,1,1,0,6,7,15,1,0.572
RS0002887,H002,2026/2/5 04:00,6,3,1,1,2,1,5,20,1,0.757
RS0002888,H003,2026/2/5 04:00,14,3,1,0,2,2,3,20,1,0.341
RS0002889,H004,2026/2/5 04:00,3,1,1,0,1,0,3,17,1,0.788
RS0002890,H005,2026/2/5 04:00,12,3,1,1,1,6,6,18,1,0.706
RS0002891,H001,2026/2/5 08:00,14,10,1,1,1,6,8,23,1,0.672
RS0002892,H002,2026/2/5 08:00,11,0,1,1,1,2,6,17,1,0.631
RS0002893,H003,2026/2/5 08:00,12,4,1,0,1,3,2,15,1,0.594
RS0002894,H004,2026/2/5 08:00,5,0,1,0,0,0,3,20,1,0.762
RS0002895,H005,2026/2/5 08:00,23,2,1,1,1,4,2,20,1,0.456
RS0002896,H001,2026/2/5 12:00,22,2,1,0,1,7,4,6,1,0.452
RS0002897,H002,2026/2/5 12:00,9,4,1,1,0,2,4,7,1,0.752
RS0002898,H003,2026/2/5 12:00,3,2,1,0,0,0,3,19,1,0.873
RS0002899,H004,2026/2/5 12:00,5,2,0,0,0,1,5,23,0,0.642
RS0002900,H005,2026/2/5 12:00,15,2,1,1,2,5,2,13,1,0.703
RS0002901,H001,2026/2/5 16:00,12,3,1,1,2,3,6,23,1,0.698
RS0002902,H002,2026/2/5 16:00,12,11,1,1,0,1,4,17,0,0.688
RS0002903,H003,2026/2/5 16:00,9,3,1,0,0,4,7,9,1,0.769
RS0002904,H004,2026/2/5 16:00,5,1,1,0,0,0,3,22,1,0.692
RS0002905,H005,2026/2/5 16:00,15,6,1,1,0,2,3,18,1,0.742
RS0002906,H001,2026/2/5 20:00,16,7,1,1,0,8,3,19,1,0.751
RS0002907,H002,2026/2/5 20:00,4,5,1,1,1,1,5,23,1,0.794
RS0002908,H003,2026/2/5 20:00,2,2,1,0,0,0,4,13,1,0.861
RS0002909,H004,2026/2/5 20:00,0,1,0,0,0,1,5,13,1,1
RS0002910,H005,2026/2/5 20:00,12,4,1,1,2,5,6,10,1,0.74
RS0002911,H001,2026/2/6 00:00,7,7,1,0,2,5,4,7,1,0.824
RS0002912,H002,2026/2/6 00:00,16,3,1,1,1,3,6,8,1,0.434
RS0002913,H003,2026/2/6 00:00,8,9,1,0,0,4,7,19,1,0.727
RS0002914,H004,2026/2/6 00:00,3,5,1,0,0,2,3,13,1,0.943
RS0002915,H005,2026/2/6 00:00,15,9,1,1,3,3,3,7,1,0.683
RS0002916,H001,2026/2/6 04:00,25,4,1,1,1,5,2,10,1,0.458
RS0002917,H002,2026/2/6 04:00,14,2,1,1,1,3,7,13,1,0.547
RS0002918,H003,2026/2/6 04:00,8,0,1,0,0,2,4,21,1,0.749
RS0002919,H004,2026/2/6 04:00,9,0,1,0,0,4,6,16,1,0.397
RS0002920,H005,2026/2/6 04:00,15,4,1,1,1,5,4,12,1,0.718
RS0002921,H001,2026/2/6 08:00,10,6,1,1,1,2,3,31,1,0.717
RS0002922,H002,2026/2/6 08:00,14,0,1,1,0,5,7,24,1,0.459
RS0002923,H003,2026/2/6 08:00,7,3,1,0,1,2,5,20,1,0.788
RS0002924,H004,2026/2/6 08:00,5,2,1,0,0,1,4,17,1,0.724
RS0002925,H005,2026/2/6 08:00,9,3,1,1,3,4,3,9,1,0.787
RS0002926,H001,2026/2/6 12:00,12,5,1,1,0,2,6,12,1,0.665
RS0002927,H002,2026/2/6 12:00,18,4,1,1,0,1,1,18,1,0.348
RS0002928,H003,2026/2/6 12:00,0,1,1,0,0,3,1,15,1,1
RS0002929,H004,2026/2/6 12:00,0,6,1,0,0,2,7,5,1,0.919
RS0002930,H005,2026/2/6 12:00,12,9,1,1,0,5,4,15,1,0.833
RS0002931,H001,2026/2/6 16:00,11,4,1,1,1,2,6,0,1,0.695
RS0002932,H002,2026/2/6 16:00,3,4,1,0,0,3,3,17,1,0.845
RS0002933,H003,2026/2/6 16:00,3,0,1,0,0,1,5,17,0,0.892
RS0002934,H004,2026/2/6 16:00,2,1,1,0,0,1,3,11,1,0.793
RS0002935,H005,2026/2/6 16:00,16,0,1,1,1,1,2,25,1,0.511
RS0002936,H001,2026/2/6 20:00,12,2,1,1,0,2,3,17,1,0.731
RS0002937,H002,2026/2/6 20:00,4,1,0,1,0,3,5,17,1,0.903
RS0002938,H003,2026/2/6 20:00,3,0,1,0,0,0,6,13,1,0.902
RS0002939,H004,2026/2/6 20:00,7,8,1,0,1,0,4,25,1,0.699
RS0002940,H005,2026/2/6 20:00,8,6,1,1,1,6,0,18,1,0.756
RS0002941,H001,2026/2/7 00:00,14,11,1,1,2,7,3,17,1,0.781
RS0002942,H002,2026/2/7 00:00,10,1,1,1,0,2,9,18,1,0.777
RS0002943,H003,2026/2/7 00:00,5,6,1,0,0,0,5,13,1,0.941
RS0002944,H004,2026/2/7 00:00,9,1,1,0,1,2,3,11,1,0.501
RS0002945,H005,2026/2/7 00:00,12,3,1,0,2,7,5,8,1,0.761
RS0002946,H001,2026/2/7 04:00,19,6,1,0,1,6,5,19,1,0.647
RS0002947,H002,2026/2/7 04:00,5,5,1,1,1,1,5,13,1,0.808
RS0002948,H003,2026/2/7 04:00,12,0,1,0,0,0,3,16,1,0.48
RS0002949,H004,2026/2/7 04:00,1,3,1,0,0,3,2,13,1,0.857
RS0002950,H005,2026/2/7 04:00,9,8,1,1,0,1,4,19,1,0.885
RS0002951,H001,2026/2/7 08:00,9,4,1,1,1,7,6,16,1,0.787
RS0002952,H002,2026/2/7 08:00,8,2,1,1,1,2,3,14,1,0.719
RS0002953,H003,2026/2/7 08:00,11,5,1,0,0,2,5,18,1,0.495
RS0002954,H004,2026/2/7 08:00,1,0,1,0,1,1,3,9,1,0.865
RS0002955,H005,2026/2/7 08:00,11,10,1,1,0,6,4,7,1,0.694
RS0002956,H001,2026/2/7 12:00,11,8,1,1,2,5,2,14,1,0.663
RS0002957,H002,2026/2/7 12:00,12,8,1,1,0,5,0,21,1,0.651
RS0002958,H003,2026/2/7 12:00,0,2,1,0,1,0,5,17,1,1
RS0002959,H004,2026/2/7 12:00,3,3,1,0,0,0,4,19,1,0.84
RS0002960,H005,2026/2/7 12:00,9,3,1,1,2,3,4,16,1,0.894
RS0002961,H001,2026/2/7 16:00,10,0,1,1,3,2,2,7,1,0.796
RS0002962,H002,2026/2/7 16:00,13,1,1,1,0,8,1,10,1,0.523
RS0002963,H003,2026/2/7 16:00,5,0,1,0,0,2,4,24,1,0.721
RS0002964,H004,2026/2/7 16:00,7,3,1,0,0,0,4,23,1,0.475
RS0002965,H005,2026/2/7 16:00,15,5,1,1,0,3,6,16,1,0.633
RS0002966,H001,2026/2/7 20:00,10,6,1,1,1,1,2,12,1,0.779
RS0002967,H002,2026/2/7 20:00,9,0,1,1,0,2,3,7,0,0.705
RS0002968,H003,2026/2/7 20:00,3,3,1,0,0,2,3,14,1,0.996
RS0002969,H004,2026/2/7 20:00,9,0,1,0,1,0,7,12,1,0.509
RS0002970,H005,2026/2/7 20:00,11,1,1,1,0,0,4,18,0,0.675
RS0002971,H001,2026/2/8 00:00,11,5,1,1,0,4,5,17,1,0.679
RS0002972,H002,2026/2/8 00:00,4,4,1,1,0,2,5,12,1,0.99
RS0002973,H003,2026/2/8 00:00,12,3,1,0,0,0,6,15,1,0.496
RS0002974,H004,2026/2/8 00:00,7,1,1,0,1,4,6,17,1,0.676
RS0002975,H005,2026/2/8 00:00,21,11,1,0,1,3,3,12,1,0.493
RS0002976,H001,2026/2/8 04:00,19,4,1,1,3,1,3,17,1,0.571
RS0002977,H002,2026/2/8 04:00,11,2,1,1,0,2,4,22,1,0.567
RS0002978,H003,2026/2/8 04:00,8,5,1,0,0,2,4,12,1,0.798
RS0002979,H004,2026/2/8 04:00,7,3,1,0,0,1,4,14,0,0.71
RS0002980,H005,2026/2/8 04:00,15,0,1,1,0,9,4,21,1,0.664
RS0002981,H001,2026/2/8 08:00,13,2,1,1,1,3,5,18,1,0.787
RS0002982,H002,2026/2/8 08:00,12,0,0,1,1,3,5,13,1,0.71
RS0002983,H003,2026/2/8 08:00,19,0,1,0,0,3,1,10,1,0.334
RS0002984,H004,2026/2/8 08:00,7,0,1,0,1,0,3,23,1,0.681
RS0002985,H005,2026/2/8 08:00,7,6,1,1,3,1,4,13,1,0.926
RS0002986,H001,2026/2/8 12:00,6,0,1,1,1,2,2,5,1,0.783
RS0002987,H002,2026/2/8 12:00,5,4,1,1,0,4,4,17,1,0.754
RS0002988,H003,2026/2/8 12:00,8,8,1,0,0,1,1,12,1,0.617
RS0002989,H004,2026/2/8 12:00,7,2,0,0,1,1,5,8,1,0.644
RS0002990,H005,2026/2/8 12:00,6,2,1,1,0,4,5,16,1,0.947
RS0002991,H001,2026/2/8 16:00,12,3,1,1,1,6,1,19,1,0.654
RS0002992,H002,2026/2/8 16:00,9,4,1,1,1,3,2,18,1,0.82
RS0002993,H003,2026/2/8 16:00,0,0,1,0,1,2,0,22,1,0.945
RS0002994,H004,2026/2/8 16:00,0,3,1,0,0,1,3,9,1,0.959
RS0002995,H005,2026/2/8 16:00,7,6,1,1,0,2,4,11,1,0.807
RS0002996,H001,2026/2/8 20:00,9,5,1,1,0,4,7,17,1,0.866
RS0002997,H002,2026/2/8 20:00,6,3,1,1,0,3,7,21,1,0.935
RS0002998,H003,2026/2/8 20:00,0,6,0,0,0,2,2,11,1,1
RS0002999,H004,2026/2/8 20:00,5,0,1,0,0,4,5,14,1,0.732
RS0003000,H005,2026/2/8 20:00,16,1,1,1,0,6,3,20,1,0.659
RS0003001,H001,2026/2/9 00:00,10,7,1,1,1,8,5,13,1,0.902
RS0003002,H002,2026/2/9 00:00,15,0,1,1,0,2,5,21,1,0.458
RS0003003,H003,2026/2/9 00:00,6,3,1,0,0,4,6,23,1,0.772
RS0003004,H004,2026/2/9 00:00,8,3,0,0,0,0,3,20,1,0.577
RS0003005,H005,2026/2/9 00:00,11,1,1,1,1,4,4,23,1,0.81
RS0003006,H001,2026/2/9 04:00,9,0,1,1,3,5,5,31,1,0.931
RS0003007,H002,2026/2/9 04:00,18,2,1,1,0,4,10,19,1,0.518
RS0003008,H003,2026/2/9 04:00,9,0,1,0,0,4,6,15,1,0.673
RS0003009,H004,2026/2/9 04:00,4,7,1,0,0,0,7,7,0,0.823
RS0003010,H005,2026/2/9 04:00,15,1,1,1,1,2,6,19,1,0.668
RS0003011,H001,2026/2/9 08:00,16,2,1,1,2,4,7,17,1,0.628
RS0003012,H002,2026/2/9 08:00,12,3,1,1,1,0,7,14,1,0.647
RS0003013,H003,2026/2/9 08:00,15,0,1,0,0,1,2,15,1,0.487
RS0003014,H004,2026/2/9 08:00,5,3,1,0,0,0,7,23,1,0.714
RS0003015,H005,2026/2/9 08:00,19,2,1,1,0,7,5,10,1,0.559
RS0003016,H001,2026/2/9 12:00,12,0,0,1,0,3,2,20,1,0.816
RS0003017,H002,2026/2/9 12:00,9,3,1,1,2,0,2,12,1,0.736
RS0003018,H003,2026/2/9 12:00,8,3,1,0,1,3,3,17,1,0.762
RS0003019,H004,2026/2/9 12:00,1,0,1,0,1,0,4,13,1,0.912
RS0003020,H005,2026/2/9 12:00,14,1,1,1,2,6,4,15,1,0.673
RS0003021,H001,2026/2/9 16:00,9,0,1,1,3,7,2,4,1,0.924
RS0003022,H002,2026/2/9 16:00,0,2,1,1,0,3,1,18,1,0.93
RS0003023,H003,2026/2/9 16:00,4,4,1,0,2,1,3,14,0,0.79
RS0003024,H004,2026/2/9 16:00,0,1,1,0,1,0,3,10,1,0.923
RS0003025,H005,2026/2/9 16:00,14,10,1,1,1,5,3,23,1,0.766
RS0003026,H001,2026/2/9 20:00,15,9,1,1,0,3,5,11,1,0.654
RS0003027,H002,2026/2/9 20:00,11,4,1,1,1,2,3,15,1,0.75
RS0003028,H003,2026/2/9 20:00,3,4,1,0,2,0,5,13,1,0.975
RS0003029,H004,2026/2/9 20:00,5,4,1,0,1,4,3,18,1,0.823
RS0003030,H005,2026/2/9 20:00,15,5,1,1,2,3,6,14,1,0.539
RS0003031,H001,2026/2/10 00:00,12,12,1,1,2,6,4,17,1,0.634
RS0003032,H002,2026/2/10 00:00,16,1,1,1,0,4,3,25,1,0.616
RS0003033,H003,2026/2/10 00:00,5,3,1,0,0,4,2,10,1,0.912
RS0003034,H004,2026/2/10 00:00,6,0,1,0,0,1,3,7,1,0.662
RS0003035,H005,2026/2/10 00:00,15,6,1,1,0,5,6,19,1,0.605
RS0003036,H001,2026/2/10 04:00,17,3,1,1,3,5,3,22,0,0.528
RS0003037,H002,2026/2/10 04:00,7,0,1,0,0,4,4,11,1,0.746
RS0003038,H003,2026/2/10 04:00,9,2,1,0,1,0,2,11,1,0.691
RS0003039,H004,2026/2/10 04:00,5,8,1,0,1,3,7,15,1,0.736
RS0003040,H005,2026/2/10 04:00,10,3,1,1,1,5,3,14,1,0.81
RS0003041,H001,2026/2/10 08:00,17,2,1,1,0,5,5,20,1,0.536
RS0003042,H002,2026/2/10 08:00,11,4,1,1,1,4,7,8,1,0.66
RS0003043,H003,2026/2/10 08:00,10,1,1,0,2,4,4,22,1,0.655
RS0003044,H004,2026/2/10 08:00,1,0,1,0,0,1,2,16,1,1
RS0003045,H005,2026/2/10 08:00,21,0,1,1,2,3,6,24,1,0.569
RS0003046,H001,2026/2/10 12:00,6,3,1,1,3,6,2,14,1,0.883
RS0003047,H002,2026/2/10 12:00,7,3,1,1,0,4,3,16,1,0.885
RS0003048,H003,2026/2/10 12:00,1,3,1,0,0,0,4,11,1,0.889
RS0003049,H004,2026/2/10 12:00,5,2,0,0,0,0,1,15,1,0.73
