shift_id,hospital_id,specialty,clinician_id,shift_label,shift_start,shift_end,on_call
SH008111,H002,心臟內科,C0025,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008112,H002,心臟內科,C0024,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008113,H002,神經內科,C0027,夜班,2026/1/17 00:00,2026/1/17 08:00,1
SH008114,H002,神經內科,C0027,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008115,H002,神經內科,C0026,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008116,H002,外傷外科,C0029,夜班,2026/1/17 00:00,2026/1/17 08:00,1
SH008117,H002,外傷外科,C0028,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008118,H002,外傷外科,C0028,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008119,H002,加護醫學,C0030,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008120,H002,加護醫學,C0030,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008121,H002,加護醫學,C0030,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008122,H002,放射科,C0032,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008123,H002,放射科,C0033,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008124,H002,放射科,C0032,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008125,H002,護理組長,C0034,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008126,H002,護理組長,C0034,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008127,H002,護理組長,C0035,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008128,H003,急診,C0037,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008129,H003,急診,C0037,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008130,H003,急診,C0037,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008131,H003,心臟內科,C0039,夜班,2026/1/17 00:00,2026/1/17 08:00,1
SH008132,H003,心臟內科,C0038,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008133,H003,心臟內科,C0039,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008134,H003,神經內科,C0040,夜班,2026/1/17 00:00,2026/1/17 08:00,1
SH008135,H003,神經內科,C0041,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008136,H003,神經內科,C0041,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008137,H003,外傷外科,C0043,夜班,2026/1/17 00:00,2026/1/17 08:00,1
SH008138,H003,外傷外科,C0042,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008139,H003,外傷外科,C0043,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008140,H003,加護醫學,C0045,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008141,H003,加護醫學,C0044,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008142,H003,加護醫學,C0045,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008143,H003,放射科,C0047,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008144,H003,放射科,C0047,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008145,H003,放射科,C0047,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008146,H003,護理組長,C0048,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008147,H003,護理組長,C0048,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008148,H003,護理組長,C0049,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008149,H004,急診,C0051,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008150,H004,急診,C0050,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008151,H004,急診,C0050,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008152,H004,心臟內科,C0052,夜班,2026/1/17 00:00,2026/1/17 08:00,1
SH008153,H004,心臟內科,C0052,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008154,H004,心臟內科,C0052,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008155,H004,神經內科,C0054,夜班,2026/1/17 00:00,2026/1/17 08:00,1
SH008156,H004,神經內科,C0055,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008157,H004,神經內科,C0055,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008158,H004,外傷外科,C0057,夜班,2026/1/17 00:00,2026/1/17 08:00,1
SH008159,H004,外傷外科,C0056,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008160,H004,外傷外科,C0056,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008161,H004,加護醫學,C0059,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008162,H004,加護醫學,C0058,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008163,H004,加護醫學,C0058,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008164,H004,放射科,C0060,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008165,H004,放射科,C0061,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008166,H004,放射科,C0061,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008167,H004,護理組長,C0062,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008168,H004,護理組長,C0063,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008169,H004,護理組長,C0063,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008170,H005,急診,C0066,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008171,H005,急診,C0064,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008172,H005,急診,C0064,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008173,H005,心臟內科,C0069,夜班,2026/1/17 00:00,2026/1/17 08:00,1
SH008174,H005,心臟內科,C0069,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008175,H005,心臟內科,C0069,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008176,H005,神經內科,C0072,夜班,2026/1/17 00:00,2026/1/17 08:00,1
SH008177,H005,神經內科,C0072,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008178,H005,神經內科,C0070,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008179,H005,外傷外科,C0073,夜班,2026/1/17 00:00,2026/1/17 08:00,1
SH008180,H005,外傷外科,C0075,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008181,H005,外傷外科,C0073,小夜班,2026/1/17 16:00,2026/1/18 00:00,1
SH008182,H005,加護醫學,C0078,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008183,H005,加護醫學,C0076,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008184,H005,加護醫學,C0078,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008185,H005,放射科,C0079,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008186,H005,放射科,C0081,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008187,H005,放射科,C0079,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008188,H005,護理組長,C0083,夜班,2026/1/17 00:00,2026/1/17 08:00,0
SH008189,H005,護理組長,C0083,日班,2026/1/17 08:00,2026/1/17 16:00,0
SH008190,H005,護理組長,C0082,小夜班,2026/1/17 16:00,2026/1/18 00:00,0
SH008191,H001,急診,C0003,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008192,H001,急診,C0002,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008193,H001,急診,C0002,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008194,H001,心臟內科,C0005,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008195,H001,心臟內科,C0005,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008196,H001,心臟內科,C0005,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008197,H001,神經內科,C0007,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008198,H001,神經內科,C0008,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008199,H001,神經內科,C0008,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008200,H001,外傷外科,C0010,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008201,H001,外傷外科,C0011,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008202,H001,外傷外科,C0010,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008203,H001,加護醫學,C0014,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008204,H001,加護醫學,C0015,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008205,H001,加護醫學,C0014,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008206,H001,放射科,C0016,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008207,H001,放射科,C0017,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008208,H001,放射科,C0017,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008209,H001,護理組長,C0020,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008210,H001,護理組長,C0019,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008211,H001,護理組長,C0020,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008212,H002,急診,C0022,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008213,H002,急診,C0023,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008214,H002,急診,C0022,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008215,H002,心臟內科,C0024,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008216,H002,心臟內科,C0024,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008217,H002,心臟內科,C0025,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008218,H002,神經內科,C0027,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008219,H002,神經內科,C0027,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008220,H002,神經內科,C0026,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008221,H002,外傷外科,C0028,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008222,H002,外傷外科,C0028,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008223,H002,外傷外科,C0028,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008224,H002,加護醫學,C0030,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008225,H002,加護醫學,C0031,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008226,H002,加護醫學,C0030,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008227,H002,放射科,C0032,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008228,H002,放射科,C0033,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008229,H002,放射科,C0033,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008230,H002,護理組長,C0034,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008231,H002,護理組長,C0035,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008232,H002,護理組長,C0034,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008233,H003,急診,C0037,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008234,H003,急診,C0036,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008235,H003,急診,C0036,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008236,H003,心臟內科,C0039,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008237,H003,心臟內科,C0038,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008238,H003,心臟內科,C0038,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008239,H003,神經內科,C0040,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008240,H003,神經內科,C0041,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008241,H003,神經內科,C0040,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008242,H003,外傷外科,C0042,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008243,H003,外傷外科,C0043,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008244,H003,外傷外科,C0042,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008245,H003,加護醫學,C0044,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008246,H003,加護醫學,C0045,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008247,H003,加護醫學,C0044,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008248,H003,放射科,C0046,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008249,H003,放射科,C0046,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008250,H003,放射科,C0046,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008251,H003,護理組長,C0049,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008252,H003,護理組長,C0049,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008253,H003,護理組長,C0049,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008254,H004,急診,C0051,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008255,H004,急診,C0051,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008256,H004,急診,C0051,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008257,H004,心臟內科,C0053,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008258,H004,心臟內科,C0052,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008259,H004,心臟內科,C0053,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008260,H004,神經內科,C0054,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008261,H004,神經內科,C0055,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008262,H004,神經內科,C0055,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008263,H004,外傷外科,C0057,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008264,H004,外傷外科,C0056,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008265,H004,外傷外科,C0057,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008266,H004,加護醫學,C0059,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008267,H004,加護醫學,C0059,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008268,H004,加護醫學,C0059,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008269,H004,放射科,C0060,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008270,H004,放射科,C0060,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008271,H004,放射科,C0060,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008272,H004,護理組長,C0062,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008273,H004,護理組長,C0062,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008274,H004,護理組長,C0062,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008275,H005,急診,C0064,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008276,H005,急診,C0064,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008277,H005,急診,C0066,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008278,H005,心臟內科,C0067,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008279,H005,心臟內科,C0068,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008280,H005,心臟內科,C0067,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008281,H005,神經內科,C0071,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008282,H005,神經內科,C0072,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008283,H005,神經內科,C0071,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008284,H005,外傷外科,C0075,夜班,2026/1/18 00:00,2026/1/18 08:00,1
SH008285,H005,外傷外科,C0074,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008286,H005,外傷外科,C0074,小夜班,2026/1/18 16:00,2026/1/19 00:00,1
SH008287,H005,加護醫學,C0077,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008288,H005,加護醫學,C0076,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008289,H005,加護醫學,C0076,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008290,H005,放射科,C0080,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008291,H005,放射科,C0081,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008292,H005,放射科,C0079,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008293,H005,護理組長,C0084,夜班,2026/1/18 00:00,2026/1/18 08:00,0
SH008294,H005,護理組長,C0082,日班,2026/1/18 08:00,2026/1/18 16:00,0
SH008295,H005,護理組長,C0084,小夜班,2026/1/18 16:00,2026/1/19 00:00,0
SH008296,H001,急診,C0002,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008297,H001,急診,C0001,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008298,H001,急診,C0002,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008299,H001,心臟內科,C0005,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008300,H001,心臟內科,C0006,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008301,H001,心臟內科,C0005,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008302,H001,神經內科,C0008,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008303,H001,神經內科,C0008,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008304,H001,神經內科,C0007,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008305,H001,外傷外科,C0012,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008306,H001,外傷外科,C0011,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008307,H001,外傷外科,C0010,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008308,H001,加護醫學,C0015,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008309,H001,加護醫學,C0014,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008310,H001,加護醫學,C0014,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008311,H001,放射科,C0017,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008312,H001,放射科,C0018,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008313,H001,放射科,C0017,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008314,H001,護理組長,C0021,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008315,H001,護理組長,C0021,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008316,H001,護理組長,C0019,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008317,H002,急診,C0022,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008318,H002,急診,C0023,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008319,H002,急診,C0022,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008320,H002,心臟內科,C0025,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008321,H002,心臟內科,C0024,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008322,H002,心臟內科,C0024,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008323,H002,神經內科,C0026,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008324,H002,神經內科,C0026,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008325,H002,神經內科,C0027,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008326,H002,外傷外科,C0029,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008327,H002,外傷外科,C0029,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008328,H002,外傷外科,C0029,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008329,H002,加護醫學,C0031,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008330,H002,加護醫學,C0031,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008331,H002,加護醫學,C0031,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008332,H002,放射科,C0032,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008333,H002,放射科,C0032,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008334,H002,放射科,C0033,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008335,H002,護理組長,C0034,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008336,H002,護理組長,C0035,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008337,H002,護理組長,C0034,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008338,H003,急診,C0036,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008339,H003,急診,C0036,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008340,H003,急診,C0037,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008341,H003,心臟內科,C0038,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008342,H003,心臟內科,C0039,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008343,H003,心臟內科,C0039,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008344,H003,神經內科,C0041,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008345,H003,神經內科,C0040,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008346,H003,神經內科,C0040,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008347,H003,外傷外科,C0043,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008348,H003,外傷外科,C0042,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008349,H003,外傷外科,C0043,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008350,H003,加護醫學,C0044,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008351,H003,加護醫學,C0045,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008352,H003,加護醫學,C0044,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008353,H003,放射科,C0046,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008354,H003,放射科,C0046,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008355,H003,放射科,C0047,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008356,H003,護理組長,C0049,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008357,H003,護理組長,C0048,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008358,H003,護理組長,C0048,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008359,H004,急診,C0051,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008360,H004,急診,C0050,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008361,H004,急診,C0051,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008362,H004,心臟內科,C0052,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008363,H004,心臟內科,C0052,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008364,H004,心臟內科,C0053,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008365,H004,神經內科,C0054,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008366,H004,神經內科,C0055,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008367,H004,神經內科,C0055,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008368,H004,外傷外科,C0057,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008369,H004,外傷外科,C0057,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008370,H004,外傷外科,C0056,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008371,H004,加護醫學,C0058,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008372,H004,加護醫學,C0058,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008373,H004,加護醫學,C0059,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008374,H004,放射科,C0060,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008375,H004,放射科,C0061,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008376,H004,放射科,C0060,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008377,H004,護理組長,C0063,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008378,H004,護理組長,C0063,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008379,H004,護理組長,C0062,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008380,H005,急診,C0064,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008381,H005,急診,C0064,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008382,H005,急診,C0064,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008383,H005,心臟內科,C0068,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008384,H005,心臟內科,C0069,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008385,H005,心臟內科,C0069,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008386,H005,神經內科,C0071,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008387,H005,神經內科,C0072,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008388,H005,神經內科,C0070,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008389,H005,外傷外科,C0073,夜班,2026/1/19 00:00,2026/1/19 08:00,1
SH008390,H005,外傷外科,C0073,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008391,H005,外傷外科,C0075,小夜班,2026/1/19 16:00,2026/1/20 00:00,1
SH008392,H005,加護醫學,C0077,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008393,H005,加護醫學,C0076,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008394,H005,加護醫學,C0076,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008395,H005,放射科,C0079,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008396,H005,放射科,C0079,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008397,H005,放射科,C0081,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008398,H005,護理組長,C0083,夜班,2026/1/19 00:00,2026/1/19 08:00,0
SH008399,H005,護理組長,C0082,日班,2026/1/19 08:00,2026/1/19 16:00,0
SH008400,H005,護理組長,C0082,小夜班,2026/1/19 16:00,2026/1/20 00:00,0
SH008401,H001,急診,C0003,夜班,2026/1/20 00:00,2026/1/20 08:00,0
SH008402,H001,急診,C0001,日班,2026/1/20 08:00,2026/1/20 16:00,0
SH008403,H001,急診,C0002,小夜班,2026/1/20 16:00,2026/1/21 00:00,0
